,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
391,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1985,1985,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1280,1280.00000,,,,,
392,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2192,2192.00000,,,,,
393,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,933,933.00000,,,,,
394,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1259,1259.00000,,,,,
395,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2140,2140.00000,,,,,
396,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,911,911.00000,,,,,
397,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1229,1229.00000,,,,,
398,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2077,2077.00000,,,,,
399,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,886,886.00000,,,,,
400,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1191,1191.00000,,,,,
401,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1999,1999.00000,,,,,
402,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,853,853.00000,,,,,
403,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1146,1146.00000,,,,,
404,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1911,1911.00000,,,,,
405,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,815,815.00000,,,,,
406,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1096,1096.00000,,,,,
407,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1816,1816.00000,,,,,
408,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,777,777.00000,,,,,
409,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,1039,1039.00000,,,,,
410,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1718,1718.00000,,,,,
411,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,734,734.00000,,,,,
412,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,984,984.00000,,,,,
413,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1625,1625.00000,,,,,
414,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,699,699.00000,,,,,
415,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,926,926.00000,,,,,
416,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1543,1543.00000,,,,,
417,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,665,665.00000,,,,,
418,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,878,878.00000,,,,,
419,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1474,1474.00000,,,,,
420,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,636,636.00000,,,,,
421,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,838,838.00000,,,,,
422,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1416,1416.00000,,,,,
423,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,611,611.00000,,,,,
424,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,805,805.00000,,,,,
425,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1368,1368.00000,,,,,
426,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,595,595.00000,,,,,
427,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,773,773.00000,,,,,
428,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1327,1327.00000,,,,,
429,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,577,577.00000,,,,,
430,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,750,750.00000,,,,,
431,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1291,1291.00000,,,,,
432,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,561,561.00000,,,,,
433,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,730,730.00000,,,,,
434,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1262,1262.00000,,,,,
435,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,549,549.00000,,,,,
436,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,713,713.00000,,,,,
437,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1244,1244.00000,,,,,
438,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,541,541.00000,,,,,
439,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,703,703.00000,,,,,
440,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1238,1238.00000,,,,,
441,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,540,540.00000,,,,,
442,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,698,698.00000,,,,,
443,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1242,1242.00000,,,,,
444,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,542,542.00000,,,,,
445,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,700,700.00000,,,,,
446,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1254,1254.00000,,,,,
447,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,548,548.00000,,,,,
448,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,706,706.00000,,,,,
449,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1268,1268.00000,,,,,
450,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,554,554.00000,,,,,
451,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,714,714.00000,,,,,
452,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1276,1276.00000,,,,,
453,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,558,558.00000,,,,,
454,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,718,718.00000,,,,,
455,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1273,1273.00000,,,,,
456,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,558,558.00000,,,,,
457,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,715,715.00000,,,,,
458,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1257,1257.00000,,,,,
459,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,550,550.00000,,,,,
460,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,707,707.00000,,,,,
461,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1232,1232.00000,,,,,
462,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,539,539.00000,,,,,
463,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,693,693.00000,,,,,
464,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1198,1198.00000,,,,,
465,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,525,525.00000,,,,,
466,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,673,673.00000,,,,,
467,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1156,1156.00000,,,,,
468,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,509,509.00000,,,,,
469,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,647,647.00000,,,,,
470,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1112,1112.00000,,,,,
471,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,492,492.00000,,,,,
472,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,620,620.00000,,,,,
473,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1071,1071.00000,,,,,
474,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,475,475.00000,,,,,
475,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,596,596.00000,,,,,
476,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1040,1040.00000,,,,,
477,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,463,463.00000,,,,,
478,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,577,577.00000,,,,,
479,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1019,1019.00000,,,,,
480,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,453,453.00000,,,,,
481,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,566,566.00000,,,,,
482,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1005,1005.00000,,,,,
483,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,447,447.00000,,,,,
484,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,558,558.00000,,,,,
485,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,997,997.00000,,,,,
486,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,444,444.00000,,,,,
487,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,553,553.00000,,,,,
488,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,988,988.00000,,,,,
489,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,,,AUS,Australia,,FMLE,Female,,440,440.00000,,,,,
490,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,,,AUS,Australia,,MLE,Male,,548,548.00000,,,,,
491,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1969,1969,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,3161,3161.00000,,,,,
492,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1970,1970,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,3147,3147.00000,,,,,
493,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1971,1971,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,3106,3106.00000,,,,,
494,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1972,1972,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,3029,3029.00000,,,,,
495,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1973,1973,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2902,2902.00000,,,,,
496,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1974,1974,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2717,2717.00000,,,,,
497,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1975,1975,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2492,2492.00000,,,,,
498,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1976,1976,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2259,2259.00000,,,,,
499,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1977,1977,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,2042,2042.00000,,,,,
500,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1978,1978,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1857,1857.00000,,,,,
501,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1979,1979,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1711,1711.00000,,,,,
502,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1980,1980,,WPR,Western Pacific,,,,,AUS,Australia,,BTSX,Both sexes,,1603,1603.00000,,,,,
