,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
331,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,173,173.00000,,,,,
332,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,311,311.00000,,,,,
333,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,135,135.00000,,,,,
334,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,176,176.00000,,,,,
335,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,318,318.00000,,,,,
336,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,138,138.00000,,,,,
337,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,180,180.00000,,,,,
338,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,324,324.00000,,,,,
339,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,141,141.00000,,,,,
340,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,183,183.00000,,,,,
341,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,327,327.00000,,,,,
342,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,142,142.00000,,,,,
343,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,185,185.00000,,,,,
344,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,325,325.00000,,,,,
345,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,141,141.00000,,,,,
346,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,184,184.00000,,,,,
347,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,317,317.00000,,,,,
348,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,139,139.00000,,,,,
349,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,178,178.00000,,,,,
350,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,306,306.00000,,,,,
351,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,134,134.00000,,,,,
352,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,172,172.00000,,,,,
353,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,294,294.00000,,,,,
354,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,129,129.00000,,,,,
355,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,165,165.00000,,,,,
356,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,283,283.00000,,,,,
357,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,124,124.00000,,,,,
358,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,159,159.00000,,,,,
359,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,274,274.00000,,,,,
360,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,120,120.00000,,,,,
361,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,154,154.00000,,,,,
362,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,268,268.00000,,,,,
363,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,118,118.00000,,,,,
364,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,150,150.00000,,,,,
365,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,263,263.00000,,,,,
366,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,116,116.00000,,,,,
367,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,147,147.00000,,,,,
368,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,259,259.00000,,,,,
369,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,114,114.00000,,,,,
370,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,145,145.00000,,,,,
371,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,254,254.00000,,,,,
372,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,112,112.00000,,,,,
373,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,142,142.00000,,,,,
374,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,248,248.00000,,,,,
375,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,109,109.00000,,,,,
376,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,139,139.00000,,,,,
377,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,242,242.00000,,,,,
378,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,107,107.00000,,,,,
379,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,135,135.00000,,,,,
380,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,235,235.00000,,,,,
381,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,104,104.00000,,,,,
382,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,131,131.00000,,,,,
383,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,229,229.00000,,,,,
384,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,101,101.00000,,,,,
385,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,128,128.00000,,,,,
386,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,222,222.00000,,,,,
387,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,98,98.00000,,,,,
388,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,124,124.00000,,,,,
389,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,215,215.00000,,,,,
390,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,94,94.00000,,,,,
391,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,121,121.00000,,,,,
392,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,206,206.00000,,,,,
393,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,91,91.00000,,,,,
394,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,115,115.00000,,,,,
395,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,197,197.00000,,,,,
396,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,IRL,Ireland,,FMLE,Female,,87,87.00000,,,,,
397,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,IRL,Ireland,,MLE,Male,,110,110.00000,,,,,
398,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,1206,1206.00000,,,,,
399,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,1154,1154.00000,,,,,
400,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,1110,1110.00000,,,,,
401,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,1071,1071.00000,,,,,
402,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,1034,1034.00000,,,,,
403,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,997,997.00000,,,,,
404,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,959,959.00000,,,,,
405,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,918,918.00000,,,,,
406,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,879,879.00000,,,,,
407,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,854,854.00000,,,,,
408,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,847,847.00000,,,,,
409,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,852,852.00000,,,,,
410,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,856,856.00000,,,,,
411,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,849,849.00000,,,,,
412,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,825,825.00000,,,,,
413,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,784,784.00000,,,,,
414,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,729,729.00000,,,,,
415,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,665,665.00000,,,,,
416,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,598,598.00000,,,,,
417,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,535,535.00000,,,,,
418,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,485,485.00000,,,,,
419,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,445,445.00000,,,,,
420,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,408,408.00000,,,,,
421,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,372,372.00000,,,,,
422,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,337,337.00000,,,,,
423,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,309,309.00000,,,,,
424,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,287,287.00000,,,,,
425,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,271,271.00000,,,,,
426,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,258,258.00000,,,,,
427,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,246,246.00000,,,,,
428,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,235,235.00000,,,,,
429,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,226,226.00000,,,,,
430,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,217,217.00000,,,,,
431,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,211,211.00000,,,,,
432,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,208,208.00000,,,,,
433,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,208,208.00000,,,,,
434,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,210,210.00000,,,,,
435,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,214,214.00000,,,,,
436,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,219,219.00000,,,,,
437,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,223,223.00000,,,,,
438,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,224,224.00000,,,,,
439,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,221,221.00000,,,,,
440,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,215,215.00000,,,,,
441,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,206,206.00000,,,,,
442,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,197,197.00000,,,,,
443,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,188,188.00000,,,,,
444,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,IRL,Ireland,,BTSX,Both sexes,,180,180.00000,,,,,
