,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
360,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,139,139.00000,,,,,
361,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,176,176.00000,,,,,
362,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,301,301.00000,,,,,
363,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,132,132.00000,,,,,
364,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,169,169.00000,,,,,
365,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,288,288.00000,,,,,
366,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,126,126.00000,,,,,
367,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,162,162.00000,,,,,
368,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,276,276.00000,,,,,
369,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,121,121.00000,,,,,
370,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,155,155.00000,,,,,
371,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,267,267.00000,,,,,
372,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,117,117.00000,,,,,
373,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,150,150.00000,,,,,
374,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,259,259.00000,,,,,
375,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,113,113.00000,,,,,
376,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,146,146.00000,,,,,
377,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,254,254.00000,,,,,
378,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,111,111.00000,,,,,
379,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,143,143.00000,,,,,
380,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,251,251.00000,,,,,
381,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,110,110.00000,,,,,
382,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,141,141.00000,,,,,
383,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,250,250.00000,,,,,
384,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,109,109.00000,,,,,
385,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,141,141.00000,,,,,
386,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,250,250.00000,,,,,
387,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,109,109.00000,,,,,
388,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,141,141.00000,,,,,
389,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5810,5810.00000,,,,,
390,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5620,5620.00000,,,,,
391,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5506,5506.00000,,,,,
392,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5412,5412.00000,,,,,
393,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5297,5297.00000,,,,,
394,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5166,5166.00000,,,,,
395,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,5057,5057.00000,,,,,
396,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,4956,4956.00000,,,,,
397,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,4765,4765.00000,,,,,
398,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,4416,4416.00000,,,,,
399,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,4043,4043.00000,,,,,
400,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3813,3813.00000,,,,,
401,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3761,3761.00000,,,,,
402,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3744,3744.00000,,,,,
403,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3649,3649.00000,,,,,
404,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3479,3479.00000,,,,,
405,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,3245,3245.00000,,,,,
406,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,2949,2949.00000,,,,,
407,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,2676,2676.00000,,,,,
408,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,2429,2429.00000,,,,,
409,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,2204,2204.00000,,,,,
410,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,2002,2002.00000,,,,,
411,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1821,1821.00000,,,,,
412,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1654,1654.00000,,,,,
413,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1497,1497.00000,,,,,
414,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1344,1344.00000,,,,,
415,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1194,1194.00000,,,,,
416,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,1048,1048.00000,,,,,
417,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,921,921.00000,,,,,
418,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,820,820.00000,,,,,
419,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,740,740.00000,,,,,
420,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,672,672.00000,,,,,
421,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,612,612.00000,,,,,
422,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,559,559.00000,,,,,
423,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,516,516.00000,,,,,
424,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,480,480.00000,,,,,
425,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,449,449.00000,,,,,
426,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,423,423.00000,,,,,
427,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,401,401.00000,,,,,
428,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,382,382.00000,,,,,
429,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,362,362.00000,,,,,
430,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,338,338.00000,,,,,
431,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,310,310.00000,,,,,
432,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,282,282.00000,,,,,
433,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,257,257.00000,,,,,
434,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,236,236.00000,,,,,
435,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,222,222.00000,,,,,
436,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,213,213.00000,,,,,
437,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,208,208.00000,,,,,
438,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,204,204.00000,,,,,
439,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,201,201.00000,,,,,
440,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,196,196.00000,,,,,
441,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,190,190.00000,,,,,
442,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,184,184.00000,,,,,
443,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,178,178.00000,,,,,
444,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,172,172.00000,,,,,
445,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,168,168.00000,,,,,
446,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,165,165.00000,,,,,
447,DEVICES09,Total density per million population: Computed tomography units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3006,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,,,,27.26,27.26000,,,,,
448,DEVICES09,Total density per million population: Computed tomography units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3006,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,,,,27.43,27.43172,,,,,
449,DEVICES22,Total density per million population: Radiotherapy units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2441,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,PRT,Portugal,,,,,4.03,4.03000,,,,,
450,DEVICES22,Total density per million population: Radiotherapy units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2441,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,PRT,Portugal,,,,,4.05,4.05348,,,,,
451,HIV_0000000020,Estimated percentage of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4754,,,,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,PRT,Portugal,,,,,No data,,,,,,
452,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,89.8,89.77747,,,,,
453,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,83.4,83.35289,,,,,
454,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,95.9,95.92799,,,,,
455,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,88.7,88.68257,,,,,
456,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,82.4,82.37136,,,,,
457,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,94.7,94.73228,,,,,
458,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,87.8,87.75614,,,,,
459,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,81.3,81.28284,,,,,
460,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,93.9,93.90840,,,,,
461,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,87,87.02794,,,,,
462,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,80.4,80.39315,,,,,
463,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,93.3,93.34356,,,,,
464,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,86.4,86.41155,,,,,
465,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,79.6,79.57803,,,,,
466,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,92.9,92.91138,,,,,
467,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,PRT,Portugal,,BTSX,Both sexes,,85.6,85.57515,,,,,
468,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,PRT,Portugal,,FMLE,Female,,79,79.00786,,,,,
469,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,PRT,Portugal,,MLE,Male,,91.8,91.83096,,,,,
