,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
362,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,4,4.00000,,,,,
363,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,4,4.00000,,,,,
364,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,8,8.00000,,,,,
365,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,3,3.00000,,,,,
366,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,5,5.00000,,,,,
367,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
368,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,3,3.00000,,,,,
369,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,4,4.00000,,,,,
370,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
371,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,3,3.00000,,,,,
372,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,4,4.00000,,,,,
373,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
374,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,3,3.00000,,,,,
375,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,4,4.00000,,,,,
376,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,6,6.00000,,,,,
377,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,3,3.00000,,,,,
378,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,3,3.00000,,,,,
379,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,55,55.00000,,,,,
380,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,55,55.00000,,,,,
381,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,54,54.00000,,,,,
382,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,54,54.00000,,,,,
383,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,54,54.00000,,,,,
384,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,54,54.00000,,,,,
385,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,54,54.00000,,,,,
386,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,53,53.00000,,,,,
387,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,52,52.00000,,,,,
388,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,51,51.00000,,,,,
389,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,49,49.00000,,,,,
390,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,48,48.00000,,,,,
391,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,46,46.00000,,,,,
392,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,45,45.00000,,,,,
393,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,44,44.00000,,,,,
394,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,42,42.00000,,,,,
395,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,40,40.00000,,,,,
396,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,39,39.00000,,,,,
397,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,37,37.00000,,,,,
398,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,35,35.00000,,,,,
399,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,32,32.00000,,,,,
400,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,30,30.00000,,,,,
401,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,28,28.00000,,,,,
402,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,26,26.00000,,,,,
403,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,24,24.00000,,,,,
404,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,23,23.00000,,,,,
405,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,22,22.00000,,,,,
406,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,21,21.00000,,,,,
407,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,20,20.00000,,,,,
408,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,19,19.00000,,,,,
409,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,18,18.00000,,,,,
410,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,17,17.00000,,,,,
411,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,17,17.00000,,,,,
412,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,16,16.00000,,,,,
413,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,16,16.00000,,,,,
414,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,15,15.00000,,,,,
415,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,15,15.00000,,,,,
416,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,14,14.00000,,,,,
417,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,13,13.00000,,,,,
418,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,13,13.00000,,,,,
419,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,12,12.00000,,,,,
420,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,11,11.00000,,,,,
421,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,11,11.00000,,,,,
422,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,10,10.00000,,,,,
423,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,9,9.00000,,,,,
424,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,9,9.00000,,,,,
425,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,8,8.00000,,,,,
426,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,8,8.00000,,,,,
427,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,8,8.00000,,,,,
428,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
429,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
430,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
431,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
432,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,7,7.00000,,,,,
433,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,6,6.00000,,,,,
434,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,6,6.00000,,,,,
435,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,6,6.00000,,,,,
436,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,5,5.00000,,,,,
437,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,5,5.00000,,,,,
438,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,5,5.00000,,,,,
439,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,5,5.00000,,,,,
440,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,4,4.00000,,,,,
441,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,4,4.00000,,,,,
442,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,4,4.00000,,,,,
443,DEVICES09,Total density per million population: Computed tomography units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3006,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ISL,Iceland,,,,,40.61,40.61000,,,,,
444,DEVICES09,Total density per million population: Computed tomography units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3006,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ISL,Iceland,,,,,39.45,39.44953,,,,,
445,DEVICES22,Total density per million population: Radiotherapy units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2441,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ISL,Iceland,,,,,6.25,6.25000,,,,,
446,DEVICES22,Total density per million population: Radiotherapy units,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2441,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ISL,Iceland,,,,,6.07,6.06916,,,,,
447,HIV_0000000020,Estimated percentage of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4754,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ISL,Iceland,,,,,No data,,,,,,
448,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1953,1953,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,21.6,21.55003,,,,,
449,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1953,1953,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,19,18.98458,,,,,
450,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1953,1953,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,24,23.99386,,,,,
451,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,20.6,20.61608,,,,,
452,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,18.1,18.12980,,,,,
453,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1954,1954,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,23,22.95604,,,,,
454,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,19.8,19.79391,,,,,
455,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,17.4,17.40432,,,,,
456,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,22.1,22.06005,,,,,
457,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,19.1,19.08715,,,,,
458,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,16.8,16.78899,,,,,
459,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,21.3,21.30171,,,,,
460,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,18.5,18.52002,,,,,
461,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,16.3,16.26837,,,,,
462,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,20.7,20.66855,,,,,
463,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,18,18.04383,,,,,
464,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,15.8,15.83738,,,,,
465,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,20.1,20.14314,,,,,
466,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,17.6,17.63894,,,,,
467,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,15.5,15.48591,,,,,
468,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,19.7,19.69555,,,,,
469,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,17.3,17.31003,,,,,
470,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,15.2,15.17737,,,,,
471,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,ISL,Iceland,,MLE,Male,,19.3,19.31830,,,,,
472,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,ISL,Iceland,,BTSX,Both sexes,,17,16.99544,,,,,
473,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,ISL,Iceland,,FMLE,Female,,14.9,14.91016,,,,,
