,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
521,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1965,1965,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,18.7,18.73119,,,,,
522,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1965,1965,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,16.1,16.09288,,,,,
523,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1965,1965,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,21.2,21.23062,,,,,
524,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1966,1966,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,18.3,18.25995,,,,,
525,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1966,1966,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,15.7,15.68359,,,,,
526,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1966,1966,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,20.7,20.70505,,,,,
527,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1967,1967,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,17.9,17.88359,,,,,
528,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1967,1967,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,15.4,15.37299,,,,,
529,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1967,1967,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,20.3,20.27308,,,,,
530,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1968,1968,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,17.5,17.54777,,,,,
531,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1968,1968,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,15.1,15.09383,,,,,
532,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1968,1968,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,19.9,19.88802,,,,,
533,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,17.2,17.22060,,,,,
534,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,14.8,14.81148,,,,,
535,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,19.5,19.51234,,,,,
536,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1970,1970,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,16.9,16.88533,,,,,
537,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1970,1970,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,14.5,14.54574,,,,,
538,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1970,1970,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,19.1,19.11463,,,,,
539,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1971,1971,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,16.5,16.53325,,,,,
540,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1971,1971,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,14.2,14.24725,,,,,
541,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1971,1971,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,18.7,18.70955,,,,,
542,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1972,1972,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,16.2,16.16076,,,,,
543,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1972,1972,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,13.9,13.90498,,,,,
544,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1972,1972,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,18.3,18.30721,,,,,
545,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1973,1973,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,15.8,15.76781,,,,,
546,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1973,1973,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,13.5,13.54545,,,,,
547,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1973,1973,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,17.9,17.88804,,,,,
548,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1974,1974,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,15.4,15.35624,,,,,
549,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1974,1974,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,13.2,13.18459,,,,,
550,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1974,1974,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,17.4,17.42808,,,,,
551,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1975,1975,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,14.9,14.91962,,,,,
552,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1975,1975,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,12.8,12.81234,,,,,
553,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1975,1975,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,16.9,16.92754,,,,,
554,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1976,1976,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,14.5,14.45810,,,,,
555,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1976,1976,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,12.4,12.43622,,,,,
556,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1976,1976,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,16.4,16.38305,,,,,
557,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1977,1977,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,14,13.98710,,,,,
558,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1977,1977,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,12,12.02813,,,,,
559,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1977,1977,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,15.9,15.85008,,,,,
560,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1978,1978,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,13.5,13.53283,,,,,
561,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1978,1978,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,11.7,11.65161,,,,,
562,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1978,1978,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,15.3,15.32472,,,,,
563,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1979,1979,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,13.1,13.11701,,,,,
564,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1979,1979,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,11.3,11.32681,,,,,
565,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1979,1979,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,14.8,14.82360,,,,,
566,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1980,1980,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,12.7,12.74443,,,,,
567,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1980,1980,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,11,11.04089,,,,,
568,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1980,1980,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,14.4,14.36779,,,,,
569,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1981,1981,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,12.4,12.42002,,,,,
570,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1981,1981,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,10.8,10.79526,,,,,
571,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1981,1981,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,14,13.96793,,,,,
572,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1982,1982,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,12.1,12.13112,,,,,
573,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1982,1982,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,10.6,10.55963,,,,,
574,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1982,1982,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,13.6,13.62759,,,,,
575,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1983,1983,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,11.9,11.85791,,,,,
576,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1983,1983,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,10.3,10.33322,,,,,
577,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1983,1983,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,13.3,13.31097,,,,,
578,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1984,1984,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,11.6,11.58281,,,,,
579,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1984,1984,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,10.1,10.09856,,,,,
580,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1984,1984,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,13,13.00211,,,,,
581,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1985,1985,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,11.3,11.28859,,,,,
582,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1985,1985,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,9.9,9.86197,,,,,
583,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1985,1985,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,12.6,12.64792,,,,,
584,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,11,10.95794,,,,,
585,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,9.6,9.57716,,,,,
586,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,12.3,12.27473,,,,,
587,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,10.6,10.57900,,,,,
588,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,9.2,9.24753,,,,,
589,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,11.8,11.84789,,,,,
590,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,10.1,10.14119,,,,,
591,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,8.9,8.87419,,,,,
592,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,11.3,11.34724,,,,,
593,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,9.7,9.65325,,,,,
594,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,8.4,8.44708,,,,,
595,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,10.8,10.80467,,,,,
596,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,9.1,9.14995,,,,,
597,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,8,8.02647,,,,,
598,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,10.2,10.22277,,,,,
599,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,8.7,8.66677,,,,,
600,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,7.6,7.60653,,,,,
601,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,9.7,9.67525,,,,,
602,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,8.2,8.21887,,,,,
603,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,7.2,7.24674,,,,,
604,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,9.1,9.14215,,,,,
605,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,7.8,7.82068,,,,,
606,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,6.9,6.91099,,,,,
607,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,8.7,8.68428,,,,,
608,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,7.5,7.47846,,,,,
609,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,6.6,6.61973,,,,,
610,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,8.3,8.29307,,,,,
611,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,7.2,7.17863,,,,,
612,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,6.4,6.38492,,,,,
613,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,7.9,7.93373,,,,,
614,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,6.9,6.90840,,,,,
615,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,NZL,New Zealand,,FMLE,Female,,6.1,6.13958,,,,,
616,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,WPR,Western Pacific,,,,,NZL,New Zealand,,MLE,Male,,7.6,7.64070,,,,,
617,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1997,1997,,WPR,Western Pacific,,,,,NZL,New Zealand,,BTSX,Both sexes,,6.7,6.66429,,,,,
