,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
234,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,918,918.00000,,,,,
235,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1497,1497.00000,,,,,
236,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,637,637.00000,,,,,
237,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,860,860.00000,,,,,
238,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1400,1400.00000,,,,,
239,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,595,595.00000,,,,,
240,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,805,805.00000,,,,,
241,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1306,1306.00000,,,,,
242,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,555,555.00000,,,,,
243,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,751,751.00000,,,,,
244,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1214,1214.00000,,,,,
245,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,517,517.00000,,,,,
246,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,697,697.00000,,,,,
247,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1126,1126.00000,,,,,
248,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,480,480.00000,,,,,
249,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,646,646.00000,,,,,
250,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,1042,1042.00000,,,,,
251,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,444,444.00000,,,,,
252,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,598,598.00000,,,,,
253,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,961,961.00000,,,,,
254,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,408,408.00000,,,,,
255,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,553,553.00000,,,,,
256,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,883,883.00000,,,,,
257,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,375,375.00000,,,,,
258,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,508,508.00000,,,,,
259,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,813,813.00000,,,,,
260,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,345,345.00000,,,,,
261,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,468,468.00000,,,,,
262,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,752,752.00000,,,,,
263,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,319,319.00000,,,,,
264,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,433,433.00000,,,,,
265,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,699,699.00000,,,,,
266,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,297,297.00000,,,,,
267,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,402,402.00000,,,,,
268,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,654,654.00000,,,,,
269,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,278,278.00000,,,,,
270,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,376,376.00000,,,,,
271,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,615,615.00000,,,,,
272,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,262,262.00000,,,,,
273,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,353,353.00000,,,,,
274,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,579,579.00000,,,,,
275,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,248,248.00000,,,,,
276,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,331,331.00000,,,,,
277,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,547,547.00000,,,,,
278,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,234,234.00000,,,,,
279,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,313,313.00000,,,,,
280,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,515,515.00000,,,,,
281,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,222,222.00000,,,,,
282,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,293,293.00000,,,,,
283,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,486,486.00000,,,,,
284,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,210,210.00000,,,,,
285,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,276,276.00000,,,,,
286,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,460,460.00000,,,,,
287,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,199,199.00000,,,,,
288,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,261,261.00000,,,,,
289,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,437,437.00000,,,,,
290,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,189,189.00000,,,,,
291,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,248,248.00000,,,,,
292,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,418,418.00000,,,,,
293,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,182,182.00000,,,,,
294,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,236,236.00000,,,,,
295,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,403,403.00000,,,,,
296,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,176,176.00000,,,,,
297,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,227,227.00000,,,,,
298,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,392,392.00000,,,,,
299,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,171,171.00000,,,,,
300,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,221,221.00000,,,,,
301,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,383,383.00000,,,,,
302,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,167,167.00000,,,,,
303,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,216,216.00000,,,,,
304,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,377,377.00000,,,,,
305,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,164,164.00000,,,,,
306,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,213,213.00000,,,,,
307,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,372,372.00000,,,,,
308,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,162,162.00000,,,,,
309,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,210,210.00000,,,,,
310,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,368,368.00000,,,,,
311,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,161,161.00000,,,,,
312,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,207,207.00000,,,,,
313,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,362,362.00000,,,,,
314,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,158,158.00000,,,,,
315,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,204,204.00000,,,,,
316,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,353,353.00000,,,,,
317,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,154,154.00000,,,,,
318,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,199,199.00000,,,,,
319,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,340,340.00000,,,,,
320,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,149,149.00000,,,,,
321,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,191,191.00000,,,,,
322,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,323,323.00000,,,,,
323,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,142,142.00000,,,,,
324,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,181,181.00000,,,,,
325,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,304,304.00000,,,,,
326,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,134,134.00000,,,,,
327,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,170,170.00000,,,,,
328,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,285,285.00000,,,,,
329,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,126,126.00000,,,,,
330,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,159,159.00000,,,,,
331,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,267,267.00000,,,,,
332,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,118,118.00000,,,,,
333,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,149,149.00000,,,,,
334,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,250,250.00000,,,,,
335,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,110,110.00000,,,,,
336,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,140,140.00000,,,,,
337,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,235,235.00000,,,,,
338,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,103,103.00000,,,,,
339,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,132,132.00000,,,,,
340,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,222,222.00000,,,,,
341,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,98,98.00000,,,,,
342,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,124,124.00000,,,,,
343,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,212,212.00000,,,,,
344,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,93,93.00000,,,,,
345,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,119,119.00000,,,,,
346,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,203,203.00000,,,,,
347,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,89,89.00000,,,,,
348,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,114,114.00000,,,,,
349,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,196,196.00000,,,,,
350,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,86,86.00000,,,,,
351,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,FIN,Finland,,MLE,Male,,110,110.00000,,,,,
352,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,FIN,Finland,,BTSX,Both sexes,,191,191.00000,,,,,
353,CM_02,Number of infant deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,FIN,Finland,,FMLE,Female,,84,84.00000,,,,,
