,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
394,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,8.8,8.77648,,,,,
395,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,7.7,7.74842,,,,,
396,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,9.8,9.75325,,,,,
397,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,8.4,8.42530,,,,,
398,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,7.5,7.46632,,,,,
399,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,9.3,9.34000,,,,,
400,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,8.1,8.09119,,,,,
401,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,7.2,7.20015,,,,,
402,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,8.9,8.93909,,,,,
403,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,7.8,7.76116,,,,,
404,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,6.9,6.91682,,,,,
405,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,8.6,8.56631,,,,,
406,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,7.4,7.42860,,,,,
407,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,6.7,6.65394,,,,,
408,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,8.2,8.16580,,,,,
409,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,7.1,7.08681,,,,,
410,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,6.3,6.34210,,,,,
411,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,7.8,7.79460,,,,,
412,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,6.7,6.72315,,,,,
413,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,6,6.01027,,,,,
414,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,7.4,7.40109,,,,,
415,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,6.3,6.33199,,,,,
416,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,5.7,5.68801,,,,,
417,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,6.9,6.94522,,,,,
418,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,5.9,5.93417,,,,,
419,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,5.3,5.32723,,,,,
420,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,6.5,6.51005,,,,,
421,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,5.6,5.55585,,,,,
422,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,5,4.99202,,,,,
423,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,6.1,6.09532,,,,,
424,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,5.2,5.22234,,,,,
425,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,4.7,4.71040,,,,,
426,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,5.7,5.70868,,,,,
427,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.9,4.93680,,,,,
428,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,4.5,4.45935,,,,,
429,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,5.4,5.39082,,,,,
430,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.7,4.70410,,,,,
431,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,4.3,4.25679,,,,,
432,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,5.1,5.13023,,,,,
433,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.5,4.51969,,,,,
434,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,4.1,4.10090,,,,,
435,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.9,4.91707,,,,,
436,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.4,4.37371,,,,,
437,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,4,3.96919,,,,,
438,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.8,4.75785,,,,,
439,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.3,4.25407,,,,,
440,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.9,3.85658,,,,,
441,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.6,4.63214,,,,,
442,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4.1,4.14809,,,,,
443,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.8,3.75685,,,,,
444,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.5,4.52204,,,,,
445,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,4,4.04408,,,,,
446,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.7,3.66205,,,,,
447,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.4,4.40944,,,,,
448,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.9,3.93524,,,,,
449,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.6,3.56077,,,,,
450,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.3,4.29234,,,,,
451,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.8,3.81632,,,,,
452,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.5,3.45304,,,,,
453,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4.2,4.16183,,,,,
454,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.7,3.68574,,,,,
455,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.3,3.34066,,,,,
456,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,4,4.01504,,,,,
457,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.6,3.55056,,,,,
458,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.2,3.22897,,,,,
459,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.9,3.85629,,,,,
460,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.4,3.41427,,,,,
461,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3.1,3.11175,,,,,
462,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.7,3.70209,,,,,
463,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.3,3.28130,,,,,
464,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,3,3.00065,,,,,
465,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.5,3.54896,,,,,
466,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3.2,3.15813,,,,,
467,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.9,2.89590,,,,,
468,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.4,3.40753,,,,,
469,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,3,3.04552,,,,,
470,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.8,2.79582,,,,,
471,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.3,3.28474,,,,,
472,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.9,2.94620,,,,,
473,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.7,2.70339,,,,,
474,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.2,3.17791,,,,,
475,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.9,2.86020,,,,,
476,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.6,2.62230,,,,,
477,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3.1,3.08734,,,,,
478,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.8,2.78588,,,,,
479,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.5,2.54936,,,,,
480,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,3,3.01091,,,,,
481,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.7,2.71971,,,,,
482,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.5,2.48401,,,,,
483,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,2.9,2.94529,,,,,
484,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.7,2.65894,,,,,
485,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.4,2.42371,,,,,
486,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,2.9,2.88357,,,,,
487,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.6,2.59880,,,,,
488,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.4,2.36832,,,,,
489,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,2.8,2.81740,,,,,
490,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ESP,Spain,,BTSX,Both sexes,,2.5,2.53447,,,,,
491,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,2.3,2.31128,,,,,
492,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,,,ESP,Spain,,MLE,Male,,2.7,2.74863,,,,,
493,MDG_0000000003,Adolescent birth rate (per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,ESP,Spain,,FMLE,Female,,7.7,7.72000,,,,,Vital Registration
494,MDG_0000000005,Contraceptive prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,ESP,Spain,,,,,65.7,65.70000,,,,,
